,Col0,Col1,Col2,Col3,Col4,Col5
33,14.608192649978118,0.135,34.82215723772176,0.05600000000000001,5.067573513105624,0.6540000000000001
34,15.216143637605276,0.124,35.014053929810544,0.049,4.940295760778806,0.662
35,15.666121959218946,0.13000000000000003,36.1949586790274,0.059,5.290038740878133,0.66
36,16.03599227440457,0.12900000000000003,37.0646187141471,0.046,4.835432817701907,0.6560000000000001
37,16.391561768657418,0.126,37.047850269105226,0.046,4.339072125375136,0.666
38,16.586523045144958,0.13999999999999999,39.61482073942355,0.049999999999999996,4.367044777152195,0.6639999999999999
39,17.03907480355351,0.151,40.65556209504503,0.06699999999999999,4.678279529992644,0.6500000000000001
40,17.098825287683056,0.158,40.72621562249426,0.063,4.211284405883348,0.666
41,17.32934953612059,0.182,39.788459733237616,0.046000000000000006,3.935386729504999,0.656
42,17.464430282073494,0.183,42.918180351217714,0.045,4.247139917202441,0.6560000000000001
43,17.524892318309465,0.23500000000000001,44.679929578086835,0.04,3.904046627229273,0.662
44,17.650439796063853,0.258,45.358265994366604,0.037000000000000005,4.302315129873246,0.6620000000000001
45,17.647106214856557,0.32300000000000006,46.22539990101194,0.042,4.008830206662852,0.658
46,17.790564362813477,0.257,47.95958137128234,0.048,4.5043469544435615,0.662
47,17.716522922271004,0.37399999999999994,48.468282445059074,0.049,3.6532610505072105,0.664
48,17.749002929028876,0.409,49.88150179360304,0.041,3.5976500028344582,0.656
49,17.62146454289979,0.445,49.637272380138896,0.039,3.7249463137796006,0.664
50,17.7017105834204,0.506,49.821674407282934,0.040999999999999995,3.4338898137193623,0.66
51,17.77316386451952,0.504,52.01472946015372,0.043,3.2649927418170015,0.662
52,17.7264921978823,0.6500000000000001,53.06361814918881,0.032999999999999995,3.933893168969932,0.6599999999999999
53,17.659865546857752,0.6350000000000001,54.56250965958367,0.027999999999999997,3.468144005497053,0.6620000000000001
54,17.66248744927692,0.592,55.712408423588194,0.044000000000000004,2.874062074735662,0.6620000000000001
55,17.782903132502543,0.6220000000000001,55.31870549752516,0.029000000000000005,3.778444179199572,0.66
56,17.62922040102675,0.6170000000000001,57.78161902404743,0.036000000000000004,3.413764619823403,0.662
57,17.70599021251748,0.6500000000000001,57.83142517076796,0.03,3.549125745709874,0.656
58,17.916331547221187,0.6500000000000001,59.23790248268765,0.04,3.5414203907243733,0.6580000000000001
59,17.866387290497705,0.6500000000000001,61.39452013945348,0.035,3.221660984118371,0.66
60,17.697565645987016,0.6500000000000001,60.1175889174167,0.030000000000000006,3.1351958558921535,0.658
61,17.766382717373002,0.6500000000000001,62.59405781956993,0.039,2.753269755583215,0.656
62,17.761742434338895,0.6500000000000001,62.76504646566705,0.03899999999999999,2.796542582592173,0.6580000000000001
63,17.733390246317445,0.6500000000000001,64.61917188552877,0.037000000000000005,3.098680904953413,0.6580000000000001
64,17.751938952378147,0.6500000000000001,63.72198813442371,0.026000000000000002,2.7331109059510323,0.6520000000000001
65,17.716541555698992,0.6500000000000001,66.22248370571779,0.036000000000000004,2.5649584418026135,0.658
66,17.826212273940303,0.6500000000000001,67.77127073245205,0.037000000000000005,2.186341656303502,0.891
67,17.682512460708278,0.6460000000000001,67.38098367427656,0.027000000000000003,2.328886928231193,0.892
68,17.742666415517288,0.6500000000000001,70.34661082927661,0.031,2.6374787332936864,0.893
69,17.698084090478865,0.6500000000000001,69.8399784350445,0.023,2.442558318874442,0.905
70,17.715108278263397,0.6500000000000001,71.26580427528225,0.023000000000000003,2.2328704043189154,0.9039999999999999
71,17.725982288612148,0.6500000000000001,71.21970838499104,0.027000000000000003,2.0159118108029017,0.9080000000000001
72,17.762323298653396,0.6500000000000001,72.66896177353516,0.030000000000000006,2.105983269930885,0.9100000000000001
73,17.754258190099417,0.6500000000000001,73.58051534220928,0.030000000000000006,2.2460930861558994,0.9189999999999999
74,17.766403309055175,0.6500000000000001,75.12745805844861,0.030000000000000006,2.3188195664951814,0.9159999999999998
75,17.77824233795861,0.6500000000000001,76.18091183858743,0.024999999999999998,2.136743628105009,0.931
76,17.80077325895053,0.6500000000000001,76.87688031249428,0.024,1.970694659508116,0.923
77,17.749265382591012,0.6500000000000001,79.16084006891006,0.025,1.790102615750672,0.923
78,17.833379814913382,0.6500000000000001,80.05293203147113,0.032,2.053149037150458,0.9289999999999999
79,17.749705538122345,0.6500000000000001,79.88589319988456,0.027999999999999997,1.828713004318344,0.9279999999999999
80,17.8504606550066,0.6500000000000001,81.11770116657426,0.030000000000000006,1.6877870698211226,0.9259999999999999
81,17.820859536044665,0.6500000000000001,82.1170348915074,0.018000000000000002,1.6607167407128967,0.943
82,17.690721849665675,0.6500000000000001,83.73010956286046,0.025,1.7288379652196812,0.942
83,17.717401442634916,0.6500000000000001,85.61333936142903,0.019999999999999997,1.7249941963305055,0.9400000000000001
84,17.891364804455772,0.6500000000000001,83.97377299399417,0.017,1.3697604878056304,0.95
85,17.767605800605885,0.6500000000000001,87.37596343552335,0.029000000000000005,1.4285699985836253,0.95
86,17.710485446337728,0.6500000000000001,86.7011171609389,0.023,1.413892683704305,0.9570000000000001
87,17.66366919154586,0.6500000000000001,89.07922812857987,0.028999999999999998,1.1631340536254613,0.969
88,17.767100974754452,0.6500000000000001,87.37482858519827,0.022,1.2472901140618782,0.9689999999999998
89,17.671896964289406,0.6500000000000001,91.98149579776813,0.019,1.3897226932375284,0.9610000000000001
90,17.799438739503266,0.6500000000000001,91.39830072912618,0.021,1.0957061443595404,0.9720000000000001
91,17.715892296949043,0.6500000000000001,95.33775649166714,0.019000000000000003,1.0948538481090118,0.9730000000000001
92,17.706591708894564,0.6500000000000001,92.27795685854505,0.022000000000000002,0.9526792032649027,0.975
93,17.701309203019797,0.6500000000000001,95.60602141833775,0.023,0.8222256141871215,0.9860000000000001
94,17.760804974305053,0.6500000000000001,94.35873851617667,0.023,0.8640779928784081,0.9869999999999999
95,17.708805010601303,0.6500000000000001,95.36095538018029,0.020000000000000004,0.6772451309723561,0.9870000000000001
96,17.693011813958982,0.6500000000000001,98.05549071674014,0.016999999999999998,0.5525550066950358,0.991
97,17.722093837450707,0.6500000000000001,98.33358999519992,0.018,0.591542552474051,0.99
98,17.773929824914422,0.6500000000000001,97.42153849671573,0.021,0.2194078647909062,0.999
99,17.736325871374028,0.6500000000000001,100.68774376525514,0.014000000000000002,0.0,1.0
